IndicatorAcronym	ModelStockAbbrev	CWTIndicatorName	ModCWT	JuvenileLifeHistory	AdultRunTiming	GeographicLocation	BroodYear	OceanEntryYear	FirstMatureAGe	FinalMatureAge	CompleteBY	OldestAgeinCohort	N_Ages_Missing	Age2COHSR	TM_OcnER	TM_TermHR	TM_TotalER	stkyr	mod.ER	mod.ocnER
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1981	1982	2	6	Y	6	0	0.08005096	0.5824748	0.3844877	0.7430081	GSQ1981	0.696068775	0.540775552
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1982	1983	2	6	Y	6	0	0.04187661	0.5670792	0.2962792	0.6953447	GSQ1982	0.671346645	0.553071236
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1983	1984	2	6	Y	6	0	0.03781529	0.6447667	0.1594144	0.7013961	GSQ1983	0.641027867	0.565240038
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1984	1985	2	6	Y	6	0	0.04718553	0.5374653	0.1803633	0.6208895	GSQ1984	0.652043757	0.548692952
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1985	1986	2	6	Y	6	0	0.0128208	0.51839	0.2050481	0.6171432	GSQ1985	0.653519979	0.529904085
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1986	1987	2	6	Y	6	0	0.02536846	0.5771055	0.1478844	0.639645	GSQ1986	0.666467139	0.566089572
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1987	1988	2	6	Y	6	0	0.01284999	0.6590756	0.1696756	0.7169222	GSQ1987	0.669464686	0.578160002
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1988	1989	2	6	Y	6	0	0.01168372	0.6329519	0.1445213	0.6859981	GSQ1988	0.711373077	0.595801055
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1989	1990	2	6	Y	6	0	0.00226778	0.5444611	0.1910301	0.6314828	GSQ1989	0.670687447	0.583475662
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1990	1991	2	6	Y	6	0	0.00604096	0.5291213	0.2275847	0.6362861	GSQ1990	0.626431718	0.557807146
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1991	1992	2	6	Y	6	0	0.00715976	0.7838947	0.1596098	0.8183873	GSQ1991	0.581320881	0.523215477
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1992	1993	2	6	Y	6	0	0.0031421	0.5635246	0.01360633	0.5694634	GSQ1992	0.572367283	0.536860914
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1993	1994	2	6	Y	6	0	0.00712784	0.5393226	0.04919508	0.5619857	GSQ1993	0.536089929	0.508315803
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1994	1995	2	6	Y	6	0	0.00856859	0.3977023	0.02461792	0.4125296	GSQ1994	0.521704884	0.494632126
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1995	1996	2	6	Y	6	0	0.00910387	0.3211799	0.01578051	0.331892	GSQ1995	0.484781143	0.451422008
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1996	1997	2	6	Y	6	0	0.01661723	0.3408835	0.03216184	0.3620819	GSQ1996	0.46275918	0.416386733
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1997	1998	2	6	Y	6	0	0.01877916	0.2914478	0.03311577	0.3149121	GSQ1997	0.485122219	0.434234471
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1998	1999	2	6	Y	6	0	0.01310811	0.3938026	0.00034682	0.3940128	GSQ1998	0.499107129	0.4655889
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1999	2000	2	6	Y	6	0	0.0103008	0.388693	0.1117597	0.4570125	GSQ1999	0.566643852	0.536528389
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	2000	2001	2	6	Y	6	0	0.00957027	0.4200627	0.1388669	0.5005968	GSQ2000	0.604290154	0.569776141
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	2001	2002	2	6	Y	6	0	0.0126463	0.399011	0.02749993	0.4155381	GSQ2001	0.636132346	0.604299805
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	2002	2003	2	6	Y	6	0	0.00872215	0.4419783	0.0669513	0.4793386	GSQ2002	0.671041501	0.631667994
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	2003	2004	2	6	Y	6	0	0.00994559	0.3768021	0.03729868	0.4000466	GSQ2003	0.627902761	0.594275148
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	2004	2005	2	6	Y	6	0	0.0056731	0.3103905	0.00024573	0.3105599	GSQ2004	0.604447635	0.564531465
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	2005	2006	2	6	Y	6	0	0.00921747	0.4588641	0.0880702	0.5065221	GSQ2005	0.615332297	0.571842208
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	2006	2007	2	6	Y	6	0	0.00202538	0.3160109	0.08078077	0.3712641	GSQ2006	0.611955764	0.583401415
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	2007	2008	2	6	N	5	1	0.00740464	0.3465567	0.04748688	0.3775867	GSQ2007	0.579175625	0.552005338
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	2008	2009	2	6	N	4	2	0.0081181	0.429845	0.04313232	0.4544371	GSQ2008	NA	NA
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	2009	2010	2	6	N	3	3	0.00288484	NA	NA	NA	GSQ2009	NA	NA
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	2010	2011	2	6	N	2	4	0.00479745	NA	NA	NA	GSQ2010	NA	NA
COW	GST	'Cowichan Fall'	GST.COW	oceantype	Fall	ECVI	1985	1986	2	5	Y	5	0	0.02692056	0.797419	0.4691119	0.8924521	GST1985	0.677937287	0.632980733
COW	GST	'Cowichan Fall'	GST.COW	oceantype	Fall	ECVI	1987	1988	2	5	Y	5	0	0.03393438	0.813476	0.2947182	0.868448	GST1987	0.655456041	0.62479437
COW	GST	'Cowichan Fall'	GST.COW	oceantype	Fall	ECVI	1988	1989	2	5	Y	5	0	0.05634495	0.8516314	0.1986061	0.8810983	GST1988	0.680799579	0.637769595
COW	GST	'Cowichan Fall'	GST.COW	oceantype	Fall	ECVI	1989	1990	2	5	Y	5	0	0.06429069	0.8452837	0.1010747	0.8609216	GST1989	0.70234772	0.672714909
COW	GST	'Cowichan Fall'	GST.COW	oceantype	Fall	ECVI	1990	1991	2	5	Y	5	0	0.06823026	0.8264683	0.1398521	0.850737	GST1990	0.686988758	0.654269251
COW	GST	'Cowichan Fall'	GST.COW	oceantype	Fall	ECVI	1991	1992	2	5	Y	5	0	0.02739971	0.6594417	0.1460491	0.7091799	GST1991	0.635344932	0.615077927
COW	GST	'Cowichan Fall'	GST.COW	oceantype	Fall	ECVI	1992	1993	2	5	Y	5	0	0.02579826	0.5417948	0.1669881	0.6183097	GST1992	0.582760322	0.572758677
COW	GST	'Cowichan Fall'	GST.COW	oceantype	Fall	ECVI	1993	1994	2	5	Y	5	0	0.0178472	0.5683621	0.1084086	0.6151553	GST1993	0.53509161	0.517861408
COW	GST	'Cowichan Fall'	GST.COW	oceantype	Fall	ECVI	1994	1995	2	5	Y	5	0	0.01748973	0.4769996	0.1590011	0.5601572	GST1994	0.444572558	0.430859825
COW	GST	'Cowichan Fall'	GST.COW	oceantype	Fall	ECVI	1995	1996	2	5	Y	5	0	0.00891767	0.2813184	0.1180316	0.3661455	GST1995	0.428404079	0.416138368
COW	GST	'Cowichan Fall'	GST.COW	oceantype	Fall	ECVI	1996	1997	2	5	Y	5	0	0.00815342	0.443838	0.1699891	0.5383795	GST1996	0.41010101	0.395800106
COW	GST	'Cowichan Fall'	GST.COW	oceantype	Fall	ECVI	1997	1998	2	5	Y	5	0	0.01105859	0.4231018	0.2217147	0.5510086	GST1997	0.424119978	0.404538037
COW	GST	'Cowichan Fall'	GST.COW	oceantype	Fall	ECVI	1998	1999	2	5	Y	5	0	0.01301155	0.4269938	0.2981964	0.5978622	GST1998	0.446424183	0.424674367
COW	GST	'Cowichan Fall'	GST.COW	oceantype	Fall	ECVI	1999	2000	2	5	Y	5	0	0.0101521	0.5179282	0.4125243	0.7167946	GST1999	0.444170219	0.430184728
COW	GST	'Cowichan Fall'	GST.COW	oceantype	Fall	ECVI	2000	2001	2	5	Y	5	0	0.00432088	0.6954749	0.3100034	0.7898787	GST2000	0.477033192	0.456740601
COW	GST	'Cowichan Fall'	GST.COW	oceantype	Fall	ECVI	2001	2002	2	5	Y	5	0	0.00604526	0.6884937	0.2162134	0.7558455	GST2001	0.484424423	0.471963961
COW	GST	'Cowichan Fall'	GST.COW	oceantype	Fall	ECVI	2002	2003	2	5	Y	5	0	0.00324003	0.6197255	0.2981541	0.7331059	GST2002	0.493298541	0.468509074
COW	GST	'Cowichan Fall'	GST.COW	oceantype	Fall	ECVI	2003	2004	2	5	Y	5	0	0.0047599	0.5401039	0.2293119	0.6455635	GST2003	0.493726655	0.470165693
COW	GST	'Cowichan Fall'	GST.COW	oceantype	Fall	ECVI	2005	2006	2	5	Y	5	0	0.00480459	0.5073798	0.1177334	0.5653777	GST2005	0.489385167	0.454553809
COW	GST	'Cowichan Fall'	GST.COW	oceantype	Fall	ECVI	2006	2007	2	5	Y	5	0	0.00392041	0.6779038	0.2287728	0.7515906	GST2006	0.453531599	0.436431227
COW	GST	'Cowichan Fall'	GST.COW	oceantype	Fall	ECVI	2007	2008	2	5	Y	5	0	0.00754365	0.7308732	0.08443568	0.7535971	GST2007	0.464537254	0.443222538
COW	GST	'Cowichan Fall'	GST.COW	oceantype	Fall	ECVI	2008	2009	2	5	N	4	1	0.0106633	0.4603377	0.2725892	0.6074437	GST2008	NA	NA
COW	GST	'Cowichan Fall'	GST.COW	oceantype	Fall	ECVI	2009	2010	2	5	N	3	2	0.02198237	0.3617953	0.2965213	0.5510365	GST2009	NA	NA
COW	GST	'Cowichan Fall'	GST.COW	oceantype	Fall	ECVI	2010	2011	2	5	N	2	3	0.02297407	NA	NA	NA	GST2010	NA	NA
NAN	GST	'Nanaimo River Fall'	GST.NAN	oceantype	Fall	ECVI	1979	1980	2	5	Y	5	0	0.08211701	0.7416638	0.5385216	0.8807834	GST1979	0.868529533	0.850534674
NAN	GST	'Nanaimo River Fall'	GST.NAN	oceantype	Fall	ECVI	1980	1981	2	5	Y	5	0	0.137778	0.7713769	0.3850499	0.8594081	GST1980	0.828883079	0.814696554
NAN	GST	'Nanaimo River Fall'	GST.NAN	oceantype	Fall	ECVI	1982	1983	2	5	Y	5	0	0.00977229	0.7423613	0.6727912	0.9156983	GST1982	0.782114043	0.754956926
NAN	GST	'Nanaimo River Fall'	GST.NAN	oceantype	Fall	ECVI	1987	1988	2	5	Y	5	0	0.0055846	0.8232365	0.4486524	0.9025419	GST1987	0.655456041	0.62479437
NAN	GST	'Nanaimo River Fall'	GST.NAN	oceantype	Fall	ECVI	1988	1989	2	5	Y	5	0	0.02488877	0.7491017	0.3675672	0.8413237	GST1988	0.680799579	0.637769595
NAN	GST	'Nanaimo River Fall'	GST.NAN	oceantype	Fall	ECVI	1989	1990	2	5	Y	5	0	0.04859055	0.8082165	0.1682368	0.8404816	GST1989	0.70234772	0.672714909
NAN	GST	'Nanaimo River Fall'	GST.NAN	oceantype	Fall	ECVI	1990	1991	2	5	Y	5	0	0.05689452	0.643793	0.0780004	0.6715773	GST1990	0.686988758	0.654269251
NAN	GST	'Nanaimo River Fall'	GST.NAN	oceantype	Fall	ECVI	1991	1992	2	5	Y	5	0	0.00645513	0.7081922	0.05036661	0.7228895	GST1991	0.635344932	0.615077927
NAN	GST	'Nanaimo River Fall'	GST.NAN	oceantype	Fall	ECVI	1992	1993	2	5	Y	5	0	0.0173237	0.4864931	0.1820331	0.5799684	GST1992	0.582760322	0.572758677
NAN	GST	'Nanaimo River Fall'	GST.NAN	oceantype	Fall	ECVI	1993	1994	2	5	Y	5	0	0.04016274	0.4923263	0.1368976	0.5618256	GST1993	0.53509161	0.517861408
NAN	GST	'Nanaimo River Fall'	GST.NAN	oceantype	Fall	ECVI	1994	1995	2	5	Y	5	0	0.01180447	0.652424	0.1842058	0.7164496	GST1994	0.444572558	0.430859825
NAN	GST	'Nanaimo River Fall'	GST.NAN	oceantype	Fall	ECVI	1995	1996	2	5	Y	5	0	0.00926272	0.5157958	0.2477868	0.6357752	GST1995	0.428404079	0.416138368
NAN	GST	'Nanaimo River Fall'	GST.NAN	oceantype	Fall	ECVI	1996	1997	2	5	Y	5	0	0.01111845	0.4875092	0.1295327	0.5538935	GST1996	0.41010101	0.395800106
NAN	GST	'Nanaimo River Fall'	GST.NAN	oceantype	Fall	ECVI	1997	1998	2	5	Y	5	0	0.01624311	0.3292891	0.2920543	0.5251731	GST1997	0.424119978	0.404538037
NAN	GST	'Nanaimo River Fall'	GST.NAN	oceantype	Fall	ECVI	1999	2000	2	5	Y	5	0	0.01711581	0.5308301	0.09028183	0.5731876	GST1999	0.444170219	0.430184728
NAN	GST	'Nanaimo River Fall'	GST.NAN	oceantype	Fall	ECVI	2000	2001	2	5	Y	5	0	0.01859211	0.476964	0.08311474	0.520436	GST2000	0.477033192	0.456740601
NAN	GST	'Nanaimo River Fall'	GST.NAN	oceantype	Fall	ECVI	2001	2002	2	5	Y	5	0	0.01905613	0.2989252	0.1171681	0.3810688	GST2001	0.484424423	0.471963961
NAN	GST	'Nanaimo River Fall'	GST.NAN	oceantype	Fall	ECVI	2002	2003	2	5	Y	5	0	0.01035913	0.2874272	0.2545456	0.4688095	GST2002	0.493298541	0.468509074
NAN	GST	'Nanaimo River Fall'	GST.NAN	oceantype	Fall	ECVI	2004	2005	2	5	Y	5	0	0.03194332	0.3266137	0.104424	0.3969314	GST2004	0.468357674	0.455974037
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	1976	1977	2	5	Y	5	0	0.00351792	0.6310633	0.4947816	0.8136063	LRH1976	NA	NA
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	1977	1978	2	5	Y	5	0	0.02423697	0.6880859	0.1016365	0.7197877	LRH1977	0.757631721	0.60581588
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	1978	1979	2	5	Y	5	0	0.01925839	0.6462587	0.1896742	0.7133543	LRH1978	0.762134411	0.617826032
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	1979	1980	2	5	Y	5	0	0.01690606	0.7212104	0.3384982	0.8155801	LRH1979	0.731191762	0.574859505
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	1980	1981	2	5	Y	5	0	0.00889084	0.6902514	0.189294	0.7488849	LRH1980	0.706605686	0.625494466
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	1981	1982	2	5	Y	5	0	0.00883732	0.654456	0.292239	0.7554374	LRH1981	0.693541713	0.577039119
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	1982	1983	2	5	Y	5	0	0.01125539	0.6189479	0.1417157	0.672949	LRH1982	0.615289732	0.475266341
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	1983	1984	2	5	Y	5	0	0.00348544	0.626043	0.2819699	0.7314876	LRH1983	0.747229738	0.492355079
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	1984	1985	2	5	Y	5	0	0.09776136	0.5736342	0.5044466	0.7887129	LRH1984	0.748280244	0.439471571
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	1985	1986	2	5	Y	5	0	0.0059299	0.6461762	0.2794088	0.7450377	LRH1985	0.744729563	0.541349602
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	1986	1987	2	5	Y	5	0	0.00281047	0.5968971	0.0807595	0.6294515	LRH1986	0.645771916	0.532523058
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	1987	1988	2	5	Y	5	0	0.00355053	0.5364819	0.02306294	0.547172	LRH1987	0.642431508	0.589506717
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	1988	1989	2	5	Y	5	0	0.00424868	0.4426304	0.1761372	0.5408039	LRH1988	0.561867122	0.492531268
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	1989	1990	2	5	Y	5	0	0.01844142	0.5581219	0.1340299	0.6173468	LRH1989	0.53958057	0.488681086
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	1990	1991	2	5	Y	5	0	0.00444302	0.5681061	0.1751932	0.6437709	LRH1990	0.543660496	0.501022903
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	1991	1992	2	5	Y	5	0	0.00018891	0.4740278	0.00081033	0.474454	LRH1991	0.318680939	0.303832873
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	1992	1993	2	5	Y	5	0	0.00053001	0.2010505	0.2442675	0.3962079	LRH1992	0.278718591	0.24350431
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	1993	1994	2	5	Y	5	0	0.00063684	0.1017664	0.09889739	0.1905994	LRH1993	0.265161825	0.207798355
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	1994	1995	2	5	Y	5	0	0.00204796	0.3804053	0.1822706	0.4933392	LRH1994	0.235357871	0.185156284
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	1995	1996	2	5	Y	5	0	0.00074224	0.2663271	0.1324724	0.3635185	LRH1995	0.221544929	0.171623752
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	1996	1997	2	5	Y	5	0	0.00546785	0.2722884	0.1425323	0.3760108	LRH1996	0.314100443	0.256600278
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	1997	1998	2	5	Y	5	0	0.00225292	0.2660133	0.04282298	0.2974448	LRH1997	0.288772407	0.242477593
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	1998	1999	2	5	Y	5	0	0.01758519	0.3261125	0.1065944	0.3979451	LRH1998	0.288285828	0.229210863
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	1999	2000	2	5	Y	5	0	0.03049336	0.3879161	0.1507191	0.4801688	LRH1999	0.323115352	0.262006041
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	2000	2001	2	5	Y	5	0	0.03398179	0.4603825	0.2536618	0.5972629	LRH2000	0.405996602	0.337400571
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	2001	2002	2	5	Y	5	0	0.00948407	0.4918498	0.2406376	0.6141298	LRH2001	0.462509219	0.382201098
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	2002	2003	2	5	Y	5	0	0.00223065	0.4287847	0.30319	0.6019714	LRH2002	0.494854702	0.410653032
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	2003	2004	2	5	Y	5	0	0.0009698	0.3933894	0.2340164	0.5353462	LRH2003	0.481341336	0.416231733
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	2004	2005	2	5	Y	5	0	0.00115713	0.2483593	0.1120472	0.3325785	LRH2004	0.46332322	0.407936225
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	2005	2006	2	5	Y	5	0	0.00595653	0.3051199	0.3939405	0.5788613	LRH2005	0.315856551	0.236343683
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	2006	2007	2	5	Y	5	0	0.00468752	0.2482557	0.5223526	0.6409313	LRH2006	0.358687055	0.22475613
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	2007	2008	2	5	N	4	1	0.01959986	0.4306061	0.5311247	0.7330253	LRH2007	0.401970911	0.267245471
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	2008	2009	2	5	N	3	2	0.00776598	0.3788012	0.3683537	0.6076221	LRH2008	NA	NA
LRH	LRH	'Columbia Lower River Hatchery'	LRH.LRH	oceantype	Fall	LCOLR	2009	2010	2	5	N	2	3	0.02669583	NA	NA	NA	LRH2009	NA	NA
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	1977	1978	2	5	Y	5	0	0.04558482	0.3409376	0.2482284	0.5045356	LRW1977	0.503637578	0.360157381
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	1978	1979	2	5	Y	5	0	0.0103866	0.3544099	0.320935	0.5616024	LRW1978	0.5337345	0.371079504
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	1979	1980	2	5	Y	5	0	0.0328464	0.3349736	0.2570394	0.5059116	LRW1979	0.512045722	0.318083623
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	1982	1983	2	5	Y	5	0	0.02857663	0.2511955	0.4349568	0.5768932	LRW1982	0.539699128	0.27061962
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	1983	1984	2	5	Y	5	0	0.03205943	0.3082899	0.53266	0.6767361	LRW1983	0.503053236	0.25914817
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	1984	1985	2	5	Y	5	0	0.04415492	0.2281121	0.3235005	0.4778182	LRW1984	0.56709046	0.263615761
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	1985	1986	2	5	Y	5	0	0.04413342	0.2630988	0.2667679	0.4596803	LRW1985	0.512701408	0.265599403
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	1986	1987	2	5	Y	5	0	0.05275961	0.2511592	0.241222	0.4317961	LRW1986	0.553669222	0.273534329
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	1987	1988	2	5	Y	5	0	0.02294832	0.2331774	0.2042616	0.3898098	LRW1987	0.599702934	0.256219829
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	1988	1989	2	5	Y	5	0	0.02154465	0.2592747	0.2865204	0.4715076	LRW1988	0.688851965	0.289208899
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	1989	1990	2	5	Y	5	0	0.0151326	0.1449446	0.365046	0.4570791	LRW1989	0.576133257	0.211710853
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	1990	1991	2	5	Y	5	0	0.01908113	0.1590655	0.324817	0.4322153	LRW1990	0.725694941	0.250107281
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	1991	1992	2	5	Y	5	0	0.01541549	0.1955911	0.140908	0.3089387	LRW1991	0.474701472	0.23032491
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	1992	1993	2	5	Y	5	0	0.01498934	0.1881656	0.1052932	0.2736462	LRW1992	0.454023557	0.200435514
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	1993	1994	2	5	Y	5	0	0.00829275	0.1391299	0.1718443	0.2870655	LRW1993	0.478440195	0.181209492
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	1994	1995	2	5	Y	5	0	0.00372301	0.1875134	0.04265589	0.2221708	LRW1994	0.286081922	0.18014154
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	1996	1997	2	5	Y	5	0	0.00227011	0.09498402	0.08256222	0.1697041	LRW1996	0.273776988	0.15960645
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	1997	1998	2	5	Y	5	0	0.01177755	0.3056307	0.07889194	0.3604109	LRW1997	0.362328098	0.165439243
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	1998	1999	2	5	Y	5	0	0.02196907	0.3051219	0.1358939	0.3995515	LRW1998	0.567285691	0.198451551
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	1999	2000	2	5	Y	5	0	0.06930661	0.1990961	0.06469696	0.2509121	LRW1999	0.636607143	0.25530303
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	2000	2001	2	5	Y	5	0	0.0291246	0.1746616	0.1569989	0.3042388	LRW2000	0.545603249	0.219245304
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	2001	2002	2	5	Y	5	0	0.02079547	0.3445497	0.214626	0.4852265	LRW2001	0.606973678	0.27306246
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	2002	2003	2	5	Y	5	0	0.01337605	0.3785353	0.4097855	0.6332025	LRW2002	0.489265537	0.274929379
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	2003	2004	2	5	Y	5	0	0.00375081	0.2556333	0.08333217	0.317663	LRW2003	0.547287791	0.269970299
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	2004	2005	2	5	Y	5	0	0.00285869	0.3209524	0.1757227	0.4402765	LRW2004	0.407751092	0.223526201
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	2005	2006	2	5	Y	5	0	0.00876266	0.4670413	0.140144	0.5417323	LRW2005	0.334934798	0.248798902
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	2006	2007	2	5	Y	5	0	0.0060459	0.4285471	0.09448685	0.4825419	LRW2006	0.522933489	0.221926247
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	2007	2008	2	5	N	4	1	0.01613745	0.4039737	0.4732526	0.6860447	LRW2007	0.527477708	0.249243823
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	2008	2009	2	5	N	3	2	0.00698415	0.6063381	0.02179785	0.6149191	LRW2008	NA	NA
LRW	LRW	'Lewis River Wild'	LRW.LRW	oceantype	Fall	LCOLR	2009	2010	2	5	N	2	3	0.00580705	NA	NA	NA	LRW2009	NA	NA
